fecha_corte;entidad;provincia;canton;segmento;por_vencer;no_devenga_intereses;vencida;total_saldo;archivo_origen
2026-04-30;BP INTERNACIONAL;LOS RIOS;VENTANAS;MICROCREDITO;38933.47;0.0;0.0;38933.47;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;MANABI;MANTA;MICROCREDITO;492370.85;0.0;2.0;492372.85;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;MANABI;PORTOVIEJO;MICROCREDITO;321639.41;0.0;4.0;321643.41;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;ORELLANA;LA JOYA DE LOS SACHAS;MICROCREDITO;0.0;1440.78;15580.59;17021.37;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;ORELLANA;ORELLANA;MICROCREDITO;26150.03;0.0;1.0;26151.03;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;PICHINCHA;CAYAMBE;MICROCREDITO;83303.27;0.0;1.0;83304.27;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;PICHINCHA;QUITO;MICROCREDITO;1837245.6;68196.42;19725.46;1925167.48;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;PICHINCHA;RUMIÑAHUI;MICROCREDITO;95257.42;0.0;2.0;95259.42;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;LA CONCORDIA;MICROCREDITO;124372.56;0.0;0.0;124372.56;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MICROCREDITO;722079.5;0.0;0.0;722079.5;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;SUCUMBIOS;LAGO AGRIO;MICROCREDITO;28268.24;15087.02;3683.62;47038.88;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;SUCUMBIOS;SHUSHUFINDI;MICROCREDITO;90582.1;0.0;1.0;90583.1;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP INTERNACIONAL;TUNGURAHUA;AMBATO;MICROCREDITO;277082.14;0.0;0.0;277082.14;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LITORAL;EL ORO;MACHALA;MICROCREDITO;43030.1;6125.59;34999.75;84155.44;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LITORAL;GUAYAS;GUAYAQUIL;MICROCREDITO;803974.39;50305.42;57021.26;911301.07;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LITORAL;MANABI;MANTA;MICROCREDITO;239666.78;22199.98;4136.65;266003.41;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LITORAL;PICHINCHA;QUITO;MICROCREDITO;267272.12;55812.26;680.21;323764.59;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;EL ORO;MACHALA;MICROCREDITO;4633967.08;166080.91;65142.38;4865190.37;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;CALVAS;MICROCREDITO;8610573.93;217319.16;213856.76;9041749.85;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;CATAMAYO;MICROCREDITO;8018636.76;308802.31;219135.84;8546574.91;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;LOJA;MICROCREDITO;52229969.57;1700128.51;1157661.93;55087760.01;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;MACARA;MICROCREDITO;8465704.78;72882.6;133744.02;8672331.4;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;PALTAS;MICROCREDITO;8459058.3;256296.62;190677.31;8906032.23;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;LOJA;PUYANGO;MICROCREDITO;14605040.3;302340.93;362417.84;15269799.07;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;MORONA SANTIAGO;GUALAQUIZA;MICROCREDITO;3423463.4;176168.28;50218.11;3649849.79;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;PICHINCHA;QUITO;MICROCREDITO;1390311.77;193295.8;123524.82;1707132.39;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;ZAMORA CHINCHIPE;EL PANGUI;MICROCREDITO;9643761.67;187075.64;95150.09;9925987.4;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;ZAMORA CHINCHIPE;YANTZAZA;MICROCREDITO;16965401.61;304432.76;267841.32;17537675.69;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP LOJA;ZAMORA CHINCHIPE;ZAMORA;MICROCREDITO;11714383.39;526542.88;123568.07;12364494.34;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;AZUAY;CAMILO PONCE ENRIQUEZ;MICROCREDITO;113537.86;0.0;0.0;113537.86;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;AZUAY;CUENCA;MICROCREDITO;46411.45;4392.78;244.15;51048.38;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;ARENILLAS;MICROCREDITO;77240.28;9052.38;5940.79;92233.45;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;ATAHUALPA;MICROCREDITO;6099.1;0.0;0.0;6099.1;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;BALSAS;MICROCREDITO;55444.31;11638.01;3389.88;70472.2;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;EL GUABO;MICROCREDITO;82949.13;28732.07;1444.05;113125.25;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;HUAQUILLAS;MICROCREDITO;52984.82;0.0;1.0;52985.82;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;MACHALA;MICROCREDITO;1979806.56;168370.13;37963.96;2186140.65;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;PASAJE;MICROCREDITO;141192.81;20805.77;4194.48;166193.06;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;PIÑAS;MICROCREDITO;7675.95;3409.44;152.15;11237.54;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;PORTOVELO;MICROCREDITO;53312.78;0.0;0.0;53312.78;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;SANTA ROSA;MICROCREDITO;40481.99;5712.22;574.6;46768.81;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;EL ORO;ZARUMA;MICROCREDITO;128521.51;0.0;0.0;128521.51;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;DAULE;MICROCREDITO;45405.21;51470.41;6323.95;103199.57;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;EL TRIUNFO;MICROCREDITO;91693.52;33297.04;7104.35;132094.91;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;GUAYAQUIL;MICROCREDITO;2152034.25;356978.28;79100.23;2588112.76;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;MILAGRO;MICROCREDITO;214817.61;21240.03;4702.51;240760.15;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;NARANJAL;MICROCREDITO;94571.75;3105.56;3974.59;101651.9;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;GUAYAS;SAMBORONDON;MICROCREDITO;61530.39;6540.27;2415.13;70485.79;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;LOJA;LOJA;MICROCREDITO;51981.5;102780.22;10105.03;164866.75;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;LOS RIOS;QUEVEDO;MICROCREDITO;144726.46;36702.11;24379.0;205807.57;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;MANABI;MANTA;MICROCREDITO;556802.05;98771.02;15201.77;670774.84;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;PICHINCHA;QUITO;MICROCREDITO;101491.33;43505.83;6403.74;151400.9;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MICROCREDITO;54460.03;20186.68;12127.44;86774.15;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP MACHALA;TUNGURAHUA;AMBATO;MICROCREDITO;124689.7;20832.44;1994.85;147516.99;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;AZUAY;CUENCA;MICROCREDITO;752086.51;0.0;9.0;752095.51;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;CAÑAR;AZOGUES;MICROCREDITO;0.0;0.0;6.0;6.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;CAÑAR;LA TRONCAL;MICROCREDITO;47997.62;0.0;0.0;47997.62;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;CARCHI;TULCAN;MICROCREDITO;0.0;0.0;1.0;1.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;CHIMBORAZO;RIOBAMBA;MICROCREDITO;533567.51;0.0;20488.32;554055.83;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;EL ORO;MACHALA;MICROCREDITO;119384.68;24823.9;32015.36;176223.94;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;EL ORO;PASAJE;MICROCREDITO;125634.85;0.0;1.0;125635.85;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;ESMERALDAS;ESMERALDAS;MICROCREDITO;29621.35;0.0;14814.58;44435.93;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GALAPAGOS;SAN CRISTOBAL;MICROCREDITO;79000.35;0.0;0.0;79000.35;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GALAPAGOS;SANTA CRUZ;MICROCREDITO;66607.45;0.0;0.0;66607.45;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;CORONEL MARCELINO MARIDUEÑA;MICROCREDITO;47608.48;0.0;0.0;47608.48;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;DAULE;MICROCREDITO;356289.48;0.0;6.0;356295.48;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;DURAN;MICROCREDITO;0.0;0.0;735.15;735.15;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;GUAYAQUIL;MICROCREDITO;8730392.68;164851.25;61788.94;8957032.87;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;MILAGRO;MICROCREDITO;556614.41;0.0;10.0;556624.41;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;PLAYAS;MICROCREDITO;0.0;0.0;6.0;6.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;GUAYAS;SAMBORONDON;MICROCREDITO;704594.58;83902.69;3266.05;791763.32;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;IMBABURA;IBARRA;MICROCREDITO;71397.18;11962.09;813.32;84172.59;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;IMBABURA;OTAVALO;MICROCREDITO;7825.54;0.0;2.0;7827.54;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;LOJA;LOJA;MICROCREDITO;93586.8;0.0;2.0;93588.8;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;LOS RIOS;BABAHOYO;MICROCREDITO;1197027.55;0.0;87.0;1197114.55;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;LOS RIOS;QUEVEDO;MICROCREDITO;829869.06;52536.54;6410.94;888816.54;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;MANABI;MANTA;MICROCREDITO;3631385.23;18589.23;959.73;3650934.19;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;MANABI;PORTOVIEJO;MICROCREDITO;312947.2;0.0;4.0;312951.2;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;PASTAZA;PASTAZA;MICROCREDITO;0.0;0.0;1.0;1.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;PICHINCHA;CAYAMBE;MICROCREDITO;0.0;0.0;5.0;5.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;PICHINCHA;QUITO;MICROCREDITO;1796519.21;210216.08;64097.84;2070833.13;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;SANTA ELENA;LA LIBERTAD;MICROCREDITO;306549.64;0.0;3.0;306552.64;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;SANTO DOMINGO DE LOS TSÁCHILAS;SANTO DOMINGO;MICROCREDITO;93612.1;0.0;8127.43;101739.53;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;TUNGURAHUA;AMBATO;MICROCREDITO;177255.94;0.0;3946.76;181202.7;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PACIFICO;TUNGURAHUA;BAÑOS DE AGUA SANTA;MICROCREDITO;12059.92;0.0;5.0;12064.92;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;AZUAY;CUENCA;MICROCREDITO;41632526.91;2260538.16;815576.56;44708641.63;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;AZUAY;GUALACEO;MICROCREDITO;12636391.0;323341.75;86631.58;13046364.33;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;AZUAY;PAUTE;MICROCREDITO;807691.26;56678.92;21584.56;885954.74;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;AZUAY;SANTA ISABEL;MICROCREDITO;5138754.23;154288.86;42011.28;5335054.37;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;BOLIVAR;CALUMA;MICROCREDITO;7509267.7;142413.78;62004.85;7713686.33;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;BOLIVAR;GUARANDA;MICROCREDITO;26608954.33;914703.21;159435.82;27683093.36;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;BOLIVAR;SAN MIGUEL;MICROCREDITO;15237756.11;1076453.6;187690.23;16501899.94;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CAÑAR;AZOGUES;MICROCREDITO;7817567.55;304317.2;167077.32;8288962.07;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CAÑAR;CAÑAR;MICROCREDITO;1746464.21;147547.51;85751.7;1979763.42;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CAÑAR;LA TRONCAL;MICROCREDITO;5708466.64;137945.49;21282.87;5867695.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CARCHI;ESPEJO;MICROCREDITO;4320102.53;239978.61;75110.36;4635191.5;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CARCHI;MONTUFAR;MICROCREDITO;19343629.27;847628.45;276693.7;20467951.42;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CARCHI;TULCAN;MICROCREDITO;20619141.98;991760.46;232842.64;21843745.08;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CHIMBORAZO;ALAUSI;MICROCREDITO;21244270.92;487037.7;99762.35;21831070.97;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;CHIMBORAZO;RIOBAMBA;MICROCREDITO;112034313.56;5414807.94;1431640.16;118880761.66;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;COTOPAXI;LA MANA;MICROCREDITO;6168078.07;202024.65;68561.65;6438664.37;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;COTOPAXI;LATACUNGA;MICROCREDITO;56933253.5;2530914.01;831751.77;60295919.28;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;COTOPAXI;PUJILI;MICROCREDITO;5547255.52;274899.95;82415.5;5904570.97;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;COTOPAXI;SALCEDO;MICROCREDITO;28415163.27;972034.43;299766.05;29686963.75;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;EL GUABO;MICROCREDITO;11396643.86;512767.3;134996.85;12044408.01;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;HUAQUILLAS;MICROCREDITO;22070072.34;1022159.63;233030.24;23325262.21;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;MACHALA;MICROCREDITO;20017957.03;1141081.89;323977.93;21483016.85;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;PASAJE;MICROCREDITO;11023500.86;376921.73;100218.56;11500641.15;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;PIÑAS;MICROCREDITO;11185939.81;417043.17;124996.16;11727979.14;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;SANTA ROSA;MICROCREDITO;4798755.18;280398.42;48507.37;5127660.97;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;EL ORO;ZARUMA;MICROCREDITO;2194322.03;88429.95;15382.12;2298134.1;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;ESMERALDAS;ATACAMES;MICROCREDITO;6693869.18;422385.21;159512.37;7275766.76;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;ESMERALDAS;ESMERALDAS;MICROCREDITO;13079599.82;658594.1;291273.5;14029467.42;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;ESMERALDAS;QUININDE;MICROCREDITO;21343249.08;302552.57;153462.44;21799264.09;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;ESMERALDAS;SAN LORENZO;MICROCREDITO;0.0;0.0;2.0;2.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GALAPAGOS;SANTA CRUZ;MICROCREDITO;12731841.0;391498.59;55954.24;13179293.83;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;BALZAR;MICROCREDITO;11689019.95;179477.22;164375.59;12032872.76;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;DAULE;MICROCREDITO;35045854.49;1841808.62;907285.23;37794948.34;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;DURAN;MICROCREDITO;16576599.85;609469.83;252283.32;17438353.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;EL TRIUNFO;MICROCREDITO;6819714.69;117141.23;58374.3;6995230.22;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;EMPALME;MICROCREDITO;10664501.26;347898.47;242760.53;11255160.26;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;GENERAL ANTONIO ELIZALDE (BUCAY);MICROCREDITO;7364377.35;240551.67;68136.46;7673065.48;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;GUAYAQUIL;MICROCREDITO;163424712.1;9708481.63;4130196.09;177263389.82;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;MILAGRO;MICROCREDITO;36151443.89;1492618.87;495303.35;38139366.11;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;NARANJAL;MICROCREDITO;13196012.18;326275.4;118573.99;13640861.57;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;PLAYAS;MICROCREDITO;10441166.31;400409.89;283766.91;11125343.11;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;GUAYAS;SAMBORONDON;MICROCREDITO;15040746.45;781198.62;277703.43;16099648.5;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;IMBABURA;ANTONIO ANTE;MICROCREDITO;3443913.36;316625.57;101002.59;3861541.52;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;IMBABURA;COTACACHI;MICROCREDITO;1018376.56;42150.7;25129.4;1085656.66;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;IMBABURA;IBARRA;MICROCREDITO;38972609.83;3065069.94;1111946.74;43149626.51;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;IMBABURA;OTAVALO;MICROCREDITO;22651253.34;827826.46;318998.94;23798078.74;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOJA;LOJA;MICROCREDITO;37582686.54;1893371.98;821045.74;40297104.26;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;BABAHOYO;MICROCREDITO;12598040.61;481418.94;312719.91;13392179.46;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;BUENA FE;MICROCREDITO;6871010.05;219502.95;153871.68;7244384.68;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;MONTALVO;MICROCREDITO;2837.23;0.0;1.0;2838.23;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;PUEBLO VIEJO;MICROCREDITO;188623.1;12687.46;4557.19;205867.75;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;QUEVEDO;MICROCREDITO;10232692.47;295693.7;158755.76;10687141.93;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;QUINSALOMA;MICROCREDITO;0.0;0.0;2.0;2.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;URDANETA;MICROCREDITO;0.0;0.0;3.0;3.0;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;VALENCIA;MICROCREDITO;23473.5;0.0;2.0;23475.5;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
2026-04-30;BP PICHINCHA;LOS RIOS;VENTANAS;MICROCREDITO;12663435.62;275865.09;163019.33;13102320.04;COLOCACIONES BANCA PRIVADA MICROCREDITO 2026_05.xlsx
